sha256,file_identifier,aesthetic_score,captions,class
1bd86e49ac8d9ae2709e31daf91f0d5029473f784f44b609bfe7696509ce1a18,deer_moose/deer_moose_000/deer_moose_000.blend,4.805601119995117,"[""Low-poly deer with an elongated body, slender legs, narrow head, and prominent branching antlers. The body is light brown, with dark brown feet. Antlers are light cream. The head and body are slightly forward, as if grazing."", ""Low-poly deer, elongated body, slender legs, narrow head, branching antlers, grazing pose."", ""Low-poly deer with elongated body, dark feet, cream antlers, grazing."", ""Light brown deer with dark feet and cream antlers, grazing."", ""Low-poly deer, dark feet, branching antlers, looking down."", ""Elongated low-poly deer with branching antlers, grazing."", ""Grazing deer with elongated body and branching antlers."", ""Low-poly deer with prominent antlers, grazing."", ""Elongated deer with branching antlers."", ""Grazing low-poly deer with antlers."", ""Deer with antlers, grazing.""]",deer_moose
1bde5407dab1e0b861c7da7e17fceeef91eaaaf17d1f030e2813a2e681fc9a37,candy/candy_054/candy_054.blend,7.251171112060547,"[""Cylindrical peppermint candy with slight dome curves, smooth glossy surface, creamy white base color, red and white spiraling stripes radiating from the top center, and elongated side view stripes wrapping around the cylindrical shape."", ""Cylindrical peppermint candy with domed curves, glossy surface, creamy base, elongated side stripes."", ""Glossy, domed cylindrical peppermint candy with contrasting side stripes."", ""Peppermint candy with glossy surface, dome curves, and side stripes."", ""Creamy cylindrical candy with domed curves and radiating stripes."", ""Glossy curved peppermint candy with elongated stripes."", ""Smooth peppermint candy with radiating stripes."", ""Domed peppermint candy with side stripes."", ""Glossy, striped cylindrical peppermint candy."", ""Striped domed Peppermint candy."", ""Striped peppermint cylinder.""]",candy
1bef3edfb998546e959cd56c1165fd8e461b11c7188fb4284171bc14706d9af0,chair/chair_137/chair_137.blend,4.708446025848389,"[""A classic, white armchair with an oval backrest featuring a central cushion, a rectangular padded seat with rounded corners, straight white armrests, and stylishly curved legs extending seamlessly from the backrest and armrests."", ""White armchair with oval backrest, central cushion, rectangular seat, and curved legs."", ""White armchair with oval backrest and curved legs."", ""Oval backrest, rectangular seat white armchair."", ""White armchair with central cushion and curved legs."", ""Armchair with oval backrest and rectangular seat."", ""Armchair with cushioned oval backrest and seat."", ""Armchair with cushioned oval backrest."", ""White armchair with curved legs."", ""Cushioned white armchair."", ""White armchair.""]",chair
1c06e448a30035cfbd8b946585621afc487c4ec8618ea64a4152c7affa518a48,chair/chair_192/chair_192.blend,4.8271355628967285,"[""A modern, S-shaped red chair with a high backrest that curves gently backward, a slightly concave seat for comfort, and a single-point support base. The glossy finish and seamless, fluid design emphasize both aesthetics and ergonomics."", ""A high-back modern red chair with a curved S-shape, slightly concave seat, and single-point support base."", ""A contemporary red chair with a high-back, curved design, and single-point base."", ""A red, high-backed chair with a single-point support and S-shape."", ""Modern, S-shaped red chair with a high backrest."", ""Red chair with curved backrest and one-point base."", ""S-shaped, high-backed, red, modern chair."", ""Chair with high backrest, red color."", ""Red chair with curvy backrest."", ""High-backed, red chair."", ""Red curved chair.""]",chair
1ca14011115146c25ccf228ff29d81e3708b38f149e12ba3d358c56a97735e6b,chair/chair_113/chair_113.blend,6.081318378448486,"[""Traditional wooden chair with straight back, armrests, and four slightly angled legs; light, natural wood color; backrest with seven horizontal slats; flat rectangular seat with curved front edge; connected by horizontal braces for stability."", ""Traditional wooden chair with straight back, seven horizontal slats, and four angled legs."", ""Light, natural wood chair with a straight back, armrests, and four angled legs."", ""Wooden chair with seven backrest slats, armrests, and four slightly angled legs."", ""Straight-backed wooden chair with horizontal slats and four angled legs."", ""Traditional natural wooden chair with a straight back and slatted support."", ""Wooden chair with straight back, armrests, and four legs."", ""Natural wood chair with slatted back and four legs."", ""Wood chair with horizontal slats and four legs."", ""Straight back, slatted wood chair."", ""Four-legged, slatted wood chair.""]",chair
1cfc1da80154fe454910d55fa7bded46374c4e9de6c108a878363d8de72de6c6,elephant/elephant_040/elephant_040.blend,5.184638977050781,"[""A light blue plush toy resembling a bear with elongated elephantine features, including an oval-shaped head with a slight snout, large floppy ears, small black eyes, a cylindrical body, long cylindrical arms and longer cylindrical legs."", ""Light blue plush toy bear with elongated, elephant-like features and anatomy."", ""Blue toy bear with elongated features resembling an elephant."", ""Light blue plush bear with elephant-style features."", ""Toy bear with elephant-like attributes, in blue."", ""Blue bear plush toy with elephantine features."", ""Bear toy with elongated features, colored blue."", ""Elephantine blue bear plush toy."", ""Blue toy bear with elephant traits."", ""Blue elephant-like bear toy."", ""Blue bear-elephant toy.""]",elephant
1d2fa3fefa75880e20cfe1b7db93d5c2a5a43c01369b79110da05b05ca959501,chair/chair_053/chair_053.blend,5.26082181930542,"[""A sleek, minimalist modern chair with a vibrant blue color, curved rectangular backrest for ergonomic support, flat rectangular seat, and U-shaped continuous leg frames extending from the backrest to the front of the seat."", ""Modern chair with vibrant blue, curved rectangular backrest, and U-shaped legs."", ""Blue modern chair with ergonomic rectangular backrest and U-shaped legs."", ""Chair with blue, curved backrest and continuous U-shaped legs."", ""Modern blue chair with curved backrest and U-shaped legs."", ""Blue chair with an ergonomic backrest and U-shaped legs."", ""Chic blue chair with rectangular backrest and U-legs."", ""Blue chair with curved backrest and U-Legs."", ""Vibrant blue chair with curved backrest."", ""Blue chair with U-shaped legs."", ""Blue chair, curved back, U-legs.""]",chair
1d56803e68e6fc6f4660d814929df9f589cbd699b9200192a6c6673b18428fed,hammer/hammer_005/hammer_005.blend,6.0411224365234375,"[""Detailed gray and gold warhammer with a cylindrical handle, decorative golden elements, and a rectangular hammer head featuring central emblems framed in gold."", ""Gray and gold warhammer with a cylindrical handle and emblematic rectangular head."", ""Warhammer with cylindrical handle and emblemized, rectangular head."", ""Warhammer featuring gray, gold, and emblematic design."", ""Gray, gold warhammer with distinctive emblems."", ""Decorative gold and gray warhammer."", ""Gold-accented, emblemized warhammer."", ""Emblematic gold and gray weapon."", ""Detailed gold and gray hammer."", ""Gray and gold warhammer."", ""Warhammer.""]",hammer
1dac198101346a530aeacda96d9af319e4477f1d0dd189b9d281aa8e63b9dfec,bottle/bottle_100/bottle_100.blend,5.782294750213623,"[""Clear plastic cylindrical bottle with blue screw-on cap, slight dark tint, ergonomic design featuring gentle curves, concave sides, pronounced indents for grip, flat base with concave recess, and subtle grid-textured label area."", ""Clear plastic cylindrical bottle with blue cap, tint, indents for grip, and grid-textured label area."", ""Cylindrical plastic bottle with blue cap, having indents for grip and grid-textured label area."", ""Tinted plastic bottle with blue cap, grip indents, and textured label area."", ""Blue-capped plastic bottle featuring grip indents and textured label."", ""Plastic bottle with blue cap, grip indents, and textured area."", ""Cylindrical bottle with blue top, grip indentations."", ""Plastic bottle, blue cap, grip indents."", ""Tinted bottle, blue cap, grip."", ""Bottle with blue cap, grip."", ""Blue capped, gripped bottle.""]",bottle
1eaac5c6fa5c51df29c2676e4692242f39e7bf1fd669ed895ee3d2fa1bcede53,dragon/dragon_039/dragon_039.blend,4.597677707672119,"[""A dark grey, rock-armored dragon with glowing purple cracks, angular head with curved horns, light blue glowing eyes, large bat-like wings with magenta and blue patterns, blue clawed limbs, and a trident-like tail."", ""Dark grey dragon with purple cracks, angular head, horns, blue eyes, large wings, claws, blue patterned tail."", ""Grey dragon with glowing purple cracks, blue eyes, bat-like wings, clawed limbs, and trident tail."", ""Dragon with purple cracks, angular head, horns, glowing eyes, wings with blue patterns, clawed limbs."", ""Rock-armored dragon with glowing purple veins, bat wings, blue eyes, claws, and a tail."", ""Grey dragon with purple cracks, angular head, blue eyes, patterned wings, and claws."", ""Dragon with glowing purple skin, horned head, winged back, and blue claws."", ""Grey, rock-armored dragon with purple veins, bat wings, and a tail."", ""Dragon with glowing purple cracks, wings and blue claws."", ""Rock-armored dragon with glowing purple skin."", ""Grey dragon with purple veins.""]",dragon
1faad2d3ec96cddd08a1b7d6f94f6268b88155351b4ac8623e38582ec2cf1b47,chair/chair_185/chair_185.blend,5.147575378417969,"[""A simple wooden chair with four rectangular legs, a flat square seat, and a rectangular backrest featuring two vertical supports. All parts are uniformly light tan or beige in color."", ""Simple wooden chair with four rectangular legs and rectangular backrest."", ""Wooden chair with four legs and a rectangular backrest."", ""Beige chair with rectangular features and four legs."", ""Light tan, wooden chair with four legs."", ""Square-seated chair with rectangular backrest."", ""Four-legged wooden chair with backrest."", ""Simple, rectangular wooden chair."", ""Four-legged wooden chair."", ""Beige wooden chair."", ""Chair.""]",chair
1ff28597c2a9569d8abd89f111fb1020afff998c655076e39059d2fa5b6d0858,horse/horse_015/horse_015.blend,5.793732643127441,"[""A robust, muscular, light brown horse with a strong build, elongated head, arched neck, broad chest, sturdy legs, dark brown mane and tail, white lower legs, a white blaze on the face, and pale hooves."", ""Robust light brown horse with elongated head, arched neck, broad chest, and dark brown mane."", ""Strong, muscular horse with dark mane, light brown body, and white blaze on face."", ""Light brown horse with dark mane, white legs and strong build."", ""Brown horse with dark mane, broad chest, and white blaze."", ""Strong light brown horse with dark mane and white blaze."", ""Robust horse with brown body, dark mane."", ""Muscular brown horse with dark mane."", ""Brown horse with dark mane."", ""Dark maned brown horse."", ""Brown horse.""]",horse
20267ea24c4f7a656c4349ae5be23228fdf9f2d03e46a72dd8113642566ab13d,bottle/bottle_086/bottle_086.blend,5.052504062652588,"[""A cylindrical bottle with a dark brown body, tapering to a narrower cylindrical neck capped with a red, horizontally striped cap. The base is transparent with a light color and a red ring just above it."", ""Dark brown cylindrical bottle with transparent base, red ring, and horizontally striped red cap."", ""Cylindrical bottle with dark brown body, transparent base, and striped red cap."", ""Dark brown bottle with red striped cap and transparent base."", ""Cylindrical bottle with brown body, red cap."", ""Brown bottle with red cap and transparent base."", ""Dark bottle with red cap, transparent bottom."", ""Brown cylindrical bottle with red cap."", ""Bottle with striped red cap."", ""Brown bottle, red cap."", ""Bottle, cap.""]",bottle
208bd2480bd7f0eb46ec9c196d6cf7fa79b0ba66425ca4d4f6b52c602a20e016,helmet/helmet_005/helmet_005.blend,6.032096862792969,"[""A vertically elongated, metallic grey object with angular segments, a central 'V'-shaped ridge in front, cylindrical side protrusions with lighter caps, a pointed top, smoother back segments, and a concave base."", ""Tall metallic grey object with angular segments, a 'V'-shaped ridge, cylindrical side protrusions, pointed top, concave base."", ""Metallic object with angular segments, 'V'-shaped ridge, side cylinders, pointed top, concave base."", ""Tall grey object with 'V'-ridge, side protrusions, pointed top, concave base."", ""Grey object with angular segments, V-ridge, side cylinders, pointed top."", ""Object with V-ridge, side protrusions, pointed top, concave base."", ""Angular object with V-ridge, side cylinders, pointed peak, base."", ""Object with V-ridge, cylinder sides, pointed peak, base."", ""V-ridged object with side cylinders, pointed top."", ""V-ridged object with cylinders, pointed top."", ""Object with V-ridge, cylinders, top.""]",helmet
2220faae4b8f99bd44ebd12f2afd7b9cdac19ee73eecb6992bb344b1f8b2aac6,chair/chair_073/chair_073.blend,4.98164701461792,"[""Modern white chair with integrated molded seat and backrest, angled legs with geometric cross supports; ergonomic curved design for comfort."", ""Modern white chair with molded seat and backrest, angled legs, and cross supports."", ""White chair with integrated seat, backrest, angled legs, and supportive design."", ""White chair with molded components, angled legs for support."", ""White chair with integrated seat, backrest and cross supports."", ""Chair with molded seat, backrest, and angled legs."", ""White chair with ergonomic design and support."", ""Ergonomic chair with molded components."", ""Modern chair with angled supports."", ""Ergonomic white chair."", ""White chair.""]",chair
